split,slice_id,n_gt,n_pred,tp,fp,fn,precision,recall,f1,mean_iou_tp,avg_confidence,infer_time_ms_per_image
test,BraTS20_Training_001_slice_000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.454
test,BraTS20_Training_001_slice_001,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.454
test,BraTS20_Training_001_slice_002,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.454
test,BraTS20_Training_001_slice_003,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.454
test,BraTS20_Training_001_slice_004,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.454
test,BraTS20_Training_001_slice_005,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.454
test,BraTS20_Training_001_slice_006,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.454
test,BraTS20_Training_001_slice_007,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.454
test,BraTS20_Training_001_slice_008,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.511
test,BraTS20_Training_001_slice_009,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.511
test,BraTS20_Training_001_slice_010,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.511
test,BraTS20_Training_001_slice_011,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.511
test,BraTS20_Training_001_slice_012,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.511
test,BraTS20_Training_001_slice_013,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.511
test,BraTS20_Training_001_slice_014,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.511
test,BraTS20_Training_001_slice_015,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.511
test,BraTS20_Training_001_slice_016,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.699
test,BraTS20_Training_001_slice_017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.699
test,BraTS20_Training_001_slice_018,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.699
test,BraTS20_Training_001_slice_019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.699
test,BraTS20_Training_001_slice_020,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.699
test,BraTS20_Training_001_slice_021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.699
test,BraTS20_Training_001_slice_022,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.699
test,BraTS20_Training_001_slice_023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.699
test,BraTS20_Training_001_slice_024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.587
test,BraTS20_Training_001_slice_025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.587
test,BraTS20_Training_001_slice_026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.587
test,BraTS20_Training_001_slice_027,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.587
test,BraTS20_Training_001_slice_028,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.587
test,BraTS20_Training_001_slice_029,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.587
test,BraTS20_Training_001_slice_030,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.587
test,BraTS20_Training_001_slice_031,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.587
test,BraTS20_Training_001_slice_032,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.555
test,BraTS20_Training_001_slice_033,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.555
test,BraTS20_Training_001_slice_034,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.555
test,BraTS20_Training_001_slice_035,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.555
test,BraTS20_Training_001_slice_036,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.555
test,BraTS20_Training_001_slice_037,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.555
test,BraTS20_Training_001_slice_038,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.555
test,BraTS20_Training_001_slice_039,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.555
test,BraTS20_Training_001_slice_040,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,5.657
test,BraTS20_Training_001_slice_041,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,5.657
test,BraTS20_Training_001_slice_042,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,5.657
test,BraTS20_Training_001_slice_043,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,5.657
test,BraTS20_Training_001_slice_044,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,5.657
test,BraTS20_Training_001_slice_045,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,5.657
test,BraTS20_Training_001_slice_046,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,5.657
test,BraTS20_Training_001_slice_047,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,5.657
test,BraTS20_Training_001_slice_048,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.621
test,BraTS20_Training_001_slice_049,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,6.621
test,BraTS20_Training_001_slice_050,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,6.621
test,BraTS20_Training_001_slice_051,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,6.621
test,BraTS20_Training_001_slice_052,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,6.621
test,BraTS20_Training_001_slice_053,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.621
test,BraTS20_Training_001_slice_054,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,6.621
test,BraTS20_Training_001_slice_055,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.621
test,BraTS20_Training_001_slice_056,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.422
test,BraTS20_Training_001_slice_057,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.422
test,BraTS20_Training_001_slice_058,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.422
test,BraTS20_Training_001_slice_059,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.422
test,BraTS20_Training_001_slice_060,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.422
test,BraTS20_Training_001_slice_061,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.422
test,BraTS20_Training_001_slice_062,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.422
test,BraTS20_Training_001_slice_063,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.422
test,BraTS20_Training_001_slice_064,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.435
test,BraTS20_Training_001_slice_065,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.435
test,BraTS20_Training_001_slice_066,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.435
test,BraTS20_Training_001_slice_067,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.435
test,BraTS20_Training_001_slice_068,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.435
test,BraTS20_Training_001_slice_069,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.435
test,BraTS20_Training_001_slice_070,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.435
test,BraTS20_Training_001_slice_071,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.435
test,BraTS20_Training_001_slice_072,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.428
test,BraTS20_Training_001_slice_073,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.428
test,BraTS20_Training_001_slice_074,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.428
test,BraTS20_Training_001_slice_075,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.428
test,BraTS20_Training_001_slice_076,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,6.428
test,BraTS20_Training_001_slice_077,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.428
test,BraTS20_Training_001_slice_078,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.428
test,BraTS20_Training_001_slice_079,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,6.428
test,BraTS20_Training_001_slice_080,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,6.787
test,BraTS20_Training_001_slice_081,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,6.787
test,BraTS20_Training_001_slice_082,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.787
test,BraTS20_Training_001_slice_083,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.787
test,BraTS20_Training_001_slice_084,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.787
test,BraTS20_Training_001_slice_085,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.787
test,BraTS20_Training_001_slice_086,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.787
test,BraTS20_Training_001_slice_087,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.787
test,BraTS20_Training_001_slice_088,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.536
test,BraTS20_Training_001_slice_089,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.536
test,BraTS20_Training_001_slice_090,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.536
test,BraTS20_Training_001_slice_091,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.536
test,BraTS20_Training_001_slice_092,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.536
test,BraTS20_Training_001_slice_093,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.536
test,BraTS20_Training_001_slice_094,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.536
test,BraTS20_Training_001_slice_095,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,6.536
test,BraTS20_Training_001_slice_096,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.56
test,BraTS20_Training_001_slice_097,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.56
test,BraTS20_Training_001_slice_098,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.56
test,BraTS20_Training_001_slice_099,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.56
test,BraTS20_Training_001_slice_100,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.56
test,BraTS20_Training_001_slice_101,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.56
test,BraTS20_Training_001_slice_102,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.56
test,BraTS20_Training_001_slice_103,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.56
test,BraTS20_Training_001_slice_104,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.418
test,BraTS20_Training_001_slice_105,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.418
test,BraTS20_Training_001_slice_106,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.418
test,BraTS20_Training_001_slice_107,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.418
test,BraTS20_Training_001_slice_108,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.418
test,BraTS20_Training_001_slice_109,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.418
test,BraTS20_Training_001_slice_110,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.418
test,BraTS20_Training_001_slice_111,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.418
test,BraTS20_Training_001_slice_112,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.47
test,BraTS20_Training_001_slice_113,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.47
test,BraTS20_Training_001_slice_114,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.47
test,BraTS20_Training_001_slice_115,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.47
test,BraTS20_Training_001_slice_116,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.47
test,BraTS20_Training_001_slice_117,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.47
test,BraTS20_Training_001_slice_118,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.47
test,BraTS20_Training_001_slice_119,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.47
test,BraTS20_Training_001_slice_120,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.794
test,BraTS20_Training_001_slice_121,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.794
test,BraTS20_Training_001_slice_122,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.794
test,BraTS20_Training_001_slice_123,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.794
test,BraTS20_Training_001_slice_124,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.794
test,BraTS20_Training_001_slice_125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.794
test,BraTS20_Training_001_slice_126,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.794
test,BraTS20_Training_001_slice_127,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.794
test,BraTS20_Training_001_slice_128,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.324
test,BraTS20_Training_001_slice_129,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.324
test,BraTS20_Training_001_slice_130,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.324
test,BraTS20_Training_001_slice_131,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.324
test,BraTS20_Training_001_slice_132,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.324
test,BraTS20_Training_001_slice_133,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.324
test,BraTS20_Training_001_slice_134,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.324
test,BraTS20_Training_001_slice_135,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.324
test,BraTS20_Training_001_slice_136,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.479
test,BraTS20_Training_001_slice_137,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.479
test,BraTS20_Training_001_slice_138,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.479
test,BraTS20_Training_001_slice_139,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.479
test,BraTS20_Training_001_slice_140,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.479
test,BraTS20_Training_001_slice_141,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.479
test,BraTS20_Training_001_slice_142,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.479
test,BraTS20_Training_001_slice_143,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.479
test,BraTS20_Training_001_slice_144,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.406
test,BraTS20_Training_001_slice_145,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.406
test,BraTS20_Training_001_slice_146,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.406
test,BraTS20_Training_001_slice_147,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.406
test,BraTS20_Training_001_slice_148,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.406
test,BraTS20_Training_001_slice_149,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.406
test,BraTS20_Training_001_slice_150,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.406
test,BraTS20_Training_001_slice_151,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.406
test,BraTS20_Training_001_slice_152,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.711
test,BraTS20_Training_001_slice_153,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.711
test,BraTS20_Training_001_slice_154,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.711
test,BraTS20_Training_006_slice_000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.711
test,BraTS20_Training_006_slice_001,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.711
test,BraTS20_Training_006_slice_002,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.711
test,BraTS20_Training_006_slice_003,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.711
test,BraTS20_Training_006_slice_004,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.711
test,BraTS20_Training_006_slice_005,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.243
test,BraTS20_Training_006_slice_006,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.243
test,BraTS20_Training_006_slice_007,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.243
test,BraTS20_Training_006_slice_008,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.243
test,BraTS20_Training_006_slice_009,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.243
test,BraTS20_Training_006_slice_010,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.243
test,BraTS20_Training_006_slice_011,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.243
test,BraTS20_Training_006_slice_012,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.243
test,BraTS20_Training_006_slice_013,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.671
test,BraTS20_Training_006_slice_014,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.671
test,BraTS20_Training_006_slice_015,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.671
test,BraTS20_Training_006_slice_016,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.671
test,BraTS20_Training_006_slice_017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.671
test,BraTS20_Training_006_slice_018,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.671
test,BraTS20_Training_006_slice_019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.671
test,BraTS20_Training_006_slice_020,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.671
test,BraTS20_Training_006_slice_021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.369
test,BraTS20_Training_006_slice_022,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.369
test,BraTS20_Training_006_slice_023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.369
test,BraTS20_Training_006_slice_024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.369
test,BraTS20_Training_006_slice_025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.369
test,BraTS20_Training_006_slice_026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.369
test,BraTS20_Training_006_slice_027,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.369
test,BraTS20_Training_006_slice_028,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.369
test,BraTS20_Training_006_slice_029,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.504
test,BraTS20_Training_006_slice_030,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.504
test,BraTS20_Training_006_slice_031,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.504
test,BraTS20_Training_006_slice_032,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.504
test,BraTS20_Training_006_slice_033,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.504
test,BraTS20_Training_006_slice_034,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.504
test,BraTS20_Training_006_slice_035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.504
test,BraTS20_Training_006_slice_036,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.504
test,BraTS20_Training_006_slice_037,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.893
test,BraTS20_Training_006_slice_038,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.893
test,BraTS20_Training_006_slice_039,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.893
test,BraTS20_Training_006_slice_040,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.893
test,BraTS20_Training_006_slice_041,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.893
test,BraTS20_Training_006_slice_042,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.893
test,BraTS20_Training_006_slice_043,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.893
test,BraTS20_Training_006_slice_044,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.893
test,BraTS20_Training_006_slice_045,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.239
test,BraTS20_Training_006_slice_046,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.239
test,BraTS20_Training_006_slice_047,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.239
test,BraTS20_Training_006_slice_048,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.239
test,BraTS20_Training_006_slice_049,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.239
test,BraTS20_Training_006_slice_050,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.239
test,BraTS20_Training_006_slice_051,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.239
test,BraTS20_Training_006_slice_052,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.239
test,BraTS20_Training_006_slice_053,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.627
test,BraTS20_Training_006_slice_054,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.627
test,BraTS20_Training_006_slice_055,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.627
test,BraTS20_Training_006_slice_056,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.627
test,BraTS20_Training_006_slice_057,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.627
test,BraTS20_Training_006_slice_058,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.627
test,BraTS20_Training_006_slice_059,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.627
test,BraTS20_Training_006_slice_060,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,7.627
test,BraTS20_Training_006_slice_061,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,6.53
test,BraTS20_Training_006_slice_062,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.53
test,BraTS20_Training_006_slice_063,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.53
test,BraTS20_Training_006_slice_064,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,6.53
test,BraTS20_Training_006_slice_065,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,6.53
test,BraTS20_Training_006_slice_066,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.53
test,BraTS20_Training_006_slice_067,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,6.53
test,BraTS20_Training_006_slice_068,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.53
test,BraTS20_Training_006_slice_069,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.671
test,BraTS20_Training_006_slice_070,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.671
test,BraTS20_Training_006_slice_071,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.671
test,BraTS20_Training_006_slice_072,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.671
test,BraTS20_Training_006_slice_073,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.671
test,BraTS20_Training_006_slice_074,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.671
test,BraTS20_Training_006_slice_075,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.671
test,BraTS20_Training_006_slice_076,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.671
test,BraTS20_Training_006_slice_077,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,7.018
test,BraTS20_Training_006_slice_078,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,7.018
test,BraTS20_Training_006_slice_079,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,7.018
test,BraTS20_Training_006_slice_080,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.018
test,BraTS20_Training_006_slice_081,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.018
test,BraTS20_Training_006_slice_082,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,7.018
test,BraTS20_Training_006_slice_083,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,7.018
test,BraTS20_Training_006_slice_084,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.018
test,BraTS20_Training_006_slice_085,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.096
test,BraTS20_Training_006_slice_086,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.096
test,BraTS20_Training_006_slice_087,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.096
test,BraTS20_Training_006_slice_088,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.096
test,BraTS20_Training_006_slice_089,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.096
test,BraTS20_Training_006_slice_090,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.096
test,BraTS20_Training_006_slice_091,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.096
test,BraTS20_Training_006_slice_092,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.096
test,BraTS20_Training_006_slice_093,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.895
test,BraTS20_Training_006_slice_094,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.895
test,BraTS20_Training_006_slice_095,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.895
test,BraTS20_Training_006_slice_096,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.895
test,BraTS20_Training_006_slice_097,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.895
test,BraTS20_Training_006_slice_098,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.895
test,BraTS20_Training_006_slice_099,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.895
test,BraTS20_Training_006_slice_100,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.895
test,BraTS20_Training_006_slice_101,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.172
test,BraTS20_Training_006_slice_102,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.172
test,BraTS20_Training_006_slice_103,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.172
test,BraTS20_Training_006_slice_104,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.172
test,BraTS20_Training_006_slice_105,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.172
test,BraTS20_Training_006_slice_106,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.172
test,BraTS20_Training_006_slice_107,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.172
test,BraTS20_Training_006_slice_108,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.172
test,BraTS20_Training_006_slice_109,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,5.766
test,BraTS20_Training_006_slice_110,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,5.766
test,BraTS20_Training_006_slice_111,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,5.766
test,BraTS20_Training_006_slice_112,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,5.766
