split,slice_id,n_gt,n_pred,tp,fp,fn,precision,recall,f1,mean_iou_tp,avg_confidence,infer_time_ms_per_image
test,BraTS20_Training_049_slice_008,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.963
test,BraTS20_Training_049_slice_009,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.963
test,BraTS20_Training_049_slice_010,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.963
test,BraTS20_Training_049_slice_011,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.963
test,BraTS20_Training_049_slice_012,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.831
test,BraTS20_Training_049_slice_013,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.831
test,BraTS20_Training_049_slice_014,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.831
test,BraTS20_Training_049_slice_015,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.831
test,BraTS20_Training_049_slice_016,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.831
test,BraTS20_Training_049_slice_017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.831
test,BraTS20_Training_049_slice_018,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.831
test,BraTS20_Training_049_slice_019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.831
test,BraTS20_Training_049_slice_020,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.68
test,BraTS20_Training_049_slice_021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.68
test,BraTS20_Training_049_slice_022,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.68
test,BraTS20_Training_049_slice_023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.68
test,BraTS20_Training_049_slice_024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.68
test,BraTS20_Training_049_slice_025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.68
test,BraTS20_Training_049_slice_026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.68
test,BraTS20_Training_049_slice_027,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.68
test,BraTS20_Training_049_slice_028,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.382
test,BraTS20_Training_049_slice_029,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.382
test,BraTS20_Training_049_slice_030,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.382
test,BraTS20_Training_049_slice_031,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.382
test,BraTS20_Training_049_slice_032,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.382
test,BraTS20_Training_049_slice_033,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.382
test,BraTS20_Training_049_slice_034,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.382
test,BraTS20_Training_049_slice_035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.382
test,BraTS20_Training_049_slice_036,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.643
test,BraTS20_Training_049_slice_037,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.643
test,BraTS20_Training_049_slice_038,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.643
test,BraTS20_Training_049_slice_039,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.643
test,BraTS20_Training_049_slice_040,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.643
test,BraTS20_Training_049_slice_041,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.643
test,BraTS20_Training_049_slice_042,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.643
test,BraTS20_Training_049_slice_043,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.643
test,BraTS20_Training_049_slice_044,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.948
test,BraTS20_Training_049_slice_045,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.948
test,BraTS20_Training_049_slice_046,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.948
test,BraTS20_Training_049_slice_047,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.948
test,BraTS20_Training_049_slice_048,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.948
test,BraTS20_Training_049_slice_049,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.948
test,BraTS20_Training_049_slice_050,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.948
test,BraTS20_Training_049_slice_051,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.948
test,BraTS20_Training_049_slice_052,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.46
test,BraTS20_Training_049_slice_053,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.46
test,BraTS20_Training_049_slice_054,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.46
test,BraTS20_Training_049_slice_055,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.46
test,BraTS20_Training_049_slice_056,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,6.46
test,BraTS20_Training_049_slice_057,1,1,1,0,0,1.0,1.0,1.0,0.571302,0.712037,6.46
test,BraTS20_Training_049_slice_058,2,1,1,0,1,1.0,0.5,0.666667,0.539774,0.829459,6.46
test,BraTS20_Training_049_slice_059,1,1,1,0,0,1.0,1.0,1.0,0.606616,0.829872,6.46
test,BraTS20_Training_049_slice_060,2,1,1,0,1,1.0,0.5,0.666667,0.647067,0.818502,5.881
test,BraTS20_Training_049_slice_061,1,1,1,0,0,1.0,1.0,1.0,0.662102,0.771218,5.881
test,BraTS20_Training_049_slice_062,1,1,1,0,0,1.0,1.0,1.0,0.717653,0.791873,5.881
test,BraTS20_Training_049_slice_063,1,1,1,0,0,1.0,1.0,1.0,0.743776,0.810677,5.881
test,BraTS20_Training_049_slice_064,1,1,1,0,0,1.0,1.0,1.0,0.769923,0.804551,5.881
test,BraTS20_Training_049_slice_065,2,1,1,0,1,1.0,0.5,0.666667,0.715062,0.840116,5.881
test,BraTS20_Training_049_slice_066,1,1,1,0,0,1.0,1.0,1.0,0.67853,0.870089,5.881
test,BraTS20_Training_049_slice_067,1,1,1,0,0,1.0,1.0,1.0,0.718894,0.889655,5.881
test,BraTS20_Training_049_slice_068,1,1,1,0,0,1.0,1.0,1.0,0.735127,0.888054,6.928
test,BraTS20_Training_049_slice_069,1,1,1,0,0,1.0,1.0,1.0,0.741527,0.897336,6.928
test,BraTS20_Training_049_slice_070,1,1,1,0,0,1.0,1.0,1.0,0.786567,0.869594,6.928
test,BraTS20_Training_049_slice_071,2,1,1,0,1,1.0,0.5,0.666667,0.788952,0.871743,6.928
test,BraTS20_Training_049_slice_072,1,1,1,0,0,1.0,1.0,1.0,0.763728,0.879261,6.928
test,BraTS20_Training_049_slice_073,1,1,1,0,0,1.0,1.0,1.0,0.746227,0.877659,6.928
test,BraTS20_Training_049_slice_074,1,1,1,0,0,1.0,1.0,1.0,0.771387,0.862336,6.928
test,BraTS20_Training_049_slice_075,1,1,1,0,0,1.0,1.0,1.0,0.814108,0.834983,6.928
test,BraTS20_Training_049_slice_076,1,1,1,0,0,1.0,1.0,1.0,0.848365,0.806105,7.599
test,BraTS20_Training_049_slice_077,1,1,1,0,0,1.0,1.0,1.0,0.827588,0.770408,7.599
test,BraTS20_Training_049_slice_078,1,1,1,0,0,1.0,1.0,1.0,0.836613,0.824925,7.599
test,BraTS20_Training_049_slice_079,1,1,1,0,0,1.0,1.0,1.0,0.845595,0.846462,7.599
test,BraTS20_Training_049_slice_080,1,1,1,0,0,1.0,1.0,1.0,0.845953,0.835535,7.599
test,BraTS20_Training_049_slice_081,1,1,1,0,0,1.0,1.0,1.0,0.8135,0.844585,7.599
test,BraTS20_Training_049_slice_082,1,1,1,0,0,1.0,1.0,1.0,0.788625,0.873736,7.599
test,BraTS20_Training_049_slice_083,1,1,1,0,0,1.0,1.0,1.0,0.798362,0.881551,7.599
test,BraTS20_Training_049_slice_084,1,1,1,0,0,1.0,1.0,1.0,0.80381,0.89147,6.143
test,BraTS20_Training_049_slice_085,1,1,1,0,0,1.0,1.0,1.0,0.820527,0.884012,6.143
test,BraTS20_Training_049_slice_086,1,1,1,0,0,1.0,1.0,1.0,0.810291,0.885986,6.143
test,BraTS20_Training_049_slice_087,1,1,1,0,0,1.0,1.0,1.0,0.770012,0.868928,6.143
test,BraTS20_Training_049_slice_088,1,1,1,0,0,1.0,1.0,1.0,0.785385,0.874774,6.143
test,BraTS20_Training_049_slice_089,1,1,1,0,0,1.0,1.0,1.0,0.8066,0.878837,6.143
test,BraTS20_Training_049_slice_090,1,1,1,0,0,1.0,1.0,1.0,0.814638,0.887364,6.143
test,BraTS20_Training_049_slice_091,1,1,1,0,0,1.0,1.0,1.0,0.822668,0.871489,6.143
test,BraTS20_Training_049_slice_092,1,1,1,0,0,1.0,1.0,1.0,0.852709,0.852014,7.635
test,BraTS20_Training_049_slice_093,1,1,1,0,0,1.0,1.0,1.0,0.843336,0.842911,7.635
test,BraTS20_Training_049_slice_094,1,1,1,0,0,1.0,1.0,1.0,0.870487,0.881627,7.635
test,BraTS20_Training_049_slice_095,1,1,1,0,0,1.0,1.0,1.0,0.873709,0.888161,7.635
test,BraTS20_Training_049_slice_096,1,1,1,0,0,1.0,1.0,1.0,0.864149,0.883413,7.635
test,BraTS20_Training_049_slice_097,1,1,1,0,0,1.0,1.0,1.0,0.836526,0.873149,7.635
test,BraTS20_Training_049_slice_098,1,1,1,0,0,1.0,1.0,1.0,0.811691,0.876492,7.635
test,BraTS20_Training_049_slice_099,1,1,1,0,0,1.0,1.0,1.0,0.80966,0.878837,7.635
test,BraTS20_Training_049_slice_100,1,1,1,0,0,1.0,1.0,1.0,0.78321,0.891293,5.957
test,BraTS20_Training_049_slice_101,1,1,1,0,0,1.0,1.0,1.0,0.802283,0.903228,5.957
test,BraTS20_Training_049_slice_102,1,1,1,0,0,1.0,1.0,1.0,0.830476,0.895437,5.957
test,BraTS20_Training_049_slice_103,1,1,1,0,0,1.0,1.0,1.0,0.82442,0.879638,5.957
test,BraTS20_Training_049_slice_104,1,1,1,0,0,1.0,1.0,1.0,0.831441,0.842622,5.957
test,BraTS20_Training_049_slice_105,1,1,1,0,0,1.0,1.0,1.0,0.795833,0.848977,5.957
test,BraTS20_Training_049_slice_106,1,1,1,0,0,1.0,1.0,1.0,0.823693,0.866463,5.957
test,BraTS20_Training_049_slice_107,1,1,1,0,0,1.0,1.0,1.0,0.808231,0.858957,5.957
test,BraTS20_Training_049_slice_108,1,1,1,0,0,1.0,1.0,1.0,0.701651,0.871336,5.357
test,BraTS20_Training_049_slice_109,1,1,1,0,0,1.0,1.0,1.0,0.715984,0.881288,5.357
test,BraTS20_Training_049_slice_110,1,1,1,0,0,1.0,1.0,1.0,0.719139,0.86056,5.357
test,BraTS20_Training_049_slice_111,1,1,1,0,0,1.0,1.0,1.0,0.828125,0.863425,5.357
test,BraTS20_Training_049_slice_112,1,1,1,0,0,1.0,1.0,1.0,0.81074,0.892396,5.357
test,BraTS20_Training_049_slice_113,1,1,1,0,0,1.0,1.0,1.0,0.781785,0.891751,5.357
test,BraTS20_Training_049_slice_114,1,1,1,0,0,1.0,1.0,1.0,0.79431,0.874631,5.357
test,BraTS20_Training_049_slice_115,1,1,1,0,0,1.0,1.0,1.0,0.772121,0.823021,5.357
test,BraTS20_Training_049_slice_116,1,1,1,0,0,1.0,1.0,1.0,0.773816,0.768057,7.226
test,BraTS20_Training_049_slice_117,1,1,1,0,0,1.0,1.0,1.0,0.73656,0.742439,7.226
test,BraTS20_Training_049_slice_118,1,1,1,0,0,1.0,1.0,1.0,0.695852,0.733965,7.226
test,BraTS20_Training_049_slice_119,1,1,1,0,0,1.0,1.0,1.0,0.69313,0.760698,7.226
test,BraTS20_Training_049_slice_120,1,1,1,0,0,1.0,1.0,1.0,0.745972,0.712859,7.226
test,BraTS20_Training_049_slice_121,1,1,1,0,0,1.0,1.0,1.0,0.741792,0.640155,7.226
test,BraTS20_Training_049_slice_122,2,1,1,0,1,1.0,0.5,0.666667,0.751327,0.70063,7.226
test,BraTS20_Training_049_slice_123,1,1,1,0,0,1.0,1.0,1.0,0.768747,0.730151,7.226
test,BraTS20_Training_049_slice_124,1,1,1,0,0,1.0,1.0,1.0,0.694229,0.571072,6.388
test,BraTS20_Training_049_slice_125,1,1,0,1,1,0.0,0.0,0.0,0.0,0.452529,6.388
test,BraTS20_Training_049_slice_126,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.388
test,BraTS20_Training_049_slice_127,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,6.388
test,BraTS20_Training_049_slice_128,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.388
test,BraTS20_Training_049_slice_129,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.388
test,BraTS20_Training_049_slice_130,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.388
test,BraTS20_Training_049_slice_131,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.388
test,BraTS20_Training_049_slice_132,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.292
test,BraTS20_Training_049_slice_133,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.292
test,BraTS20_Training_049_slice_134,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.292
test,BraTS20_Training_049_slice_135,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.292
test,BraTS20_Training_049_slice_136,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.292
test,BraTS20_Training_049_slice_137,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.292
test,BraTS20_Training_049_slice_138,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.292
test,BraTS20_Training_049_slice_139,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.292
test,BraTS20_Training_049_slice_140,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.808
test,BraTS20_Training_049_slice_141,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.808
test,BraTS20_Training_049_slice_142,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.808
test,BraTS20_Training_049_slice_143,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.808
test,BraTS20_Training_049_slice_144,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.808
test,BraTS20_Training_049_slice_145,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.808
test,BraTS20_Training_049_slice_146,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.808
test,BraTS20_Training_049_slice_147,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.808
test,BraTS20_Training_049_slice_148,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.882
test,BraTS20_Training_049_slice_149,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.882
test,BraTS20_Training_049_slice_150,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.882
test,BraTS20_Training_049_slice_151,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.882
test,BraTS20_Training_049_slice_152,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.882
test,BraTS20_Training_049_slice_153,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.882
test,BraTS20_Training_049_slice_154,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.882
test,BraTS20_Training_050_slice_000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.882
test,BraTS20_Training_050_slice_001,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.175
test,BraTS20_Training_050_slice_002,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.175
test,BraTS20_Training_050_slice_003,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.175
test,BraTS20_Training_050_slice_004,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.175
test,BraTS20_Training_050_slice_005,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.175
test,BraTS20_Training_050_slice_006,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.175
test,BraTS20_Training_050_slice_007,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.175
test,BraTS20_Training_050_slice_008,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.175
test,BraTS20_Training_050_slice_009,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.969
test,BraTS20_Training_050_slice_010,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.969
test,BraTS20_Training_050_slice_011,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.969
test,BraTS20_Training_050_slice_012,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.969
test,BraTS20_Training_050_slice_013,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.969
test,BraTS20_Training_050_slice_014,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.969
test,BraTS20_Training_050_slice_015,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.969
test,BraTS20_Training_050_slice_016,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.969
test,BraTS20_Training_050_slice_017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.139
test,BraTS20_Training_050_slice_018,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.139
test,BraTS20_Training_050_slice_019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.139
test,BraTS20_Training_050_slice_020,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.139
test,BraTS20_Training_050_slice_021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.139
test,BraTS20_Training_050_slice_022,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.139
test,BraTS20_Training_050_slice_023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.139
test,BraTS20_Training_050_slice_024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.139
test,BraTS20_Training_050_slice_025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.406
test,BraTS20_Training_050_slice_026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.406
test,BraTS20_Training_050_slice_027,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.406
test,BraTS20_Training_050_slice_028,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.406
test,BraTS20_Training_050_slice_029,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.406
test,BraTS20_Training_050_slice_030,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.406
test,BraTS20_Training_050_slice_031,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.406
test,BraTS20_Training_050_slice_032,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.406
test,BraTS20_Training_050_slice_033,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.719
test,BraTS20_Training_050_slice_034,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.719
test,BraTS20_Training_050_slice_035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.719
test,BraTS20_Training_050_slice_036,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.719
test,BraTS20_Training_050_slice_037,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,5.719
test,BraTS20_Training_050_slice_038,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,5.719
test,BraTS20_Training_050_slice_039,1,1,1,0,0,1.0,1.0,1.0,0.542192,0.280332,5.719
test,BraTS20_Training_050_slice_040,3,1,1,0,2,1.0,0.333333,0.5,0.580538,0.345016,5.719
test,BraTS20_Training_050_slice_041,3,2,2,0,1,1.0,0.666667,0.8,0.627542,0.2886,5.79
test,BraTS20_Training_050_slice_042,2,2,2,0,0,1.0,1.0,1.0,0.50901,0.432396,5.79
test,BraTS20_Training_050_slice_043,2,3,2,1,0,0.666667,1.0,0.8,0.76248,0.514579,5.79
test,BraTS20_Training_050_slice_044,2,4,2,2,0,0.5,1.0,0.666667,0.795529,0.496925,5.79
test,BraTS20_Training_050_slice_045,3,3,2,1,1,0.666667,0.666667,0.666667,0.672819,0.518726,5.79
test,BraTS20_Training_050_slice_046,2,3,2,1,0,0.666667,1.0,0.8,0.732708,0.596568,5.79
test,BraTS20_Training_050_slice_047,1,3,1,2,0,0.333333,1.0,0.5,0.870358,0.558323,5.79
test,BraTS20_Training_050_slice_048,2,2,1,1,1,0.5,0.5,0.5,0.83425,0.56378,5.79
test,BraTS20_Training_050_slice_049,2,1,1,0,1,1.0,0.5,0.666667,0.82222,0.839201,5.17
test,BraTS20_Training_050_slice_050,2,1,1,0,1,1.0,0.5,0.666667,0.8129,0.840001,5.17
test,BraTS20_Training_050_slice_051,2,1,1,0,1,1.0,0.5,0.666667,0.78653,0.820225,5.17
test,BraTS20_Training_050_slice_052,1,1,1,0,0,1.0,1.0,1.0,0.845086,0.79575,5.17
test,BraTS20_Training_050_slice_053,1,1,1,0,0,1.0,1.0,1.0,0.859705,0.854889,5.17
test,BraTS20_Training_050_slice_054,1,1,1,0,0,1.0,1.0,1.0,0.871721,0.876072,5.17
test,BraTS20_Training_050_slice_055,1,1,1,0,0,1.0,1.0,1.0,0.853988,0.891871,5.17
test,BraTS20_Training_050_slice_056,1,1,1,0,0,1.0,1.0,1.0,0.70317,0.905679,5.17
test,BraTS20_Training_050_slice_057,1,1,1,0,0,1.0,1.0,1.0,0.71763,0.91758,5.712
test,BraTS20_Training_050_slice_058,1,1,1,0,0,1.0,1.0,1.0,0.713369,0.923921,5.712
test,BraTS20_Training_050_slice_059,1,2,1,1,0,0.5,1.0,0.666667,0.7194,0.818351,5.712
test,BraTS20_Training_050_slice_060,1,2,1,1,0,0.5,1.0,0.666667,0.725901,0.860323,5.712
test,BraTS20_Training_050_slice_061,1,2,1,1,0,0.5,1.0,0.666667,0.737518,0.877704,5.712
test,BraTS20_Training_050_slice_062,1,2,1,1,0,0.5,1.0,0.666667,0.696723,0.840026,5.712
test,BraTS20_Training_050_slice_063,1,1,1,0,0,1.0,1.0,1.0,0.706035,0.87341,5.712
test,BraTS20_Training_050_slice_064,1,1,1,0,0,1.0,1.0,1.0,0.725257,0.844393,5.712
test,BraTS20_Training_050_slice_065,1,1,1,0,0,1.0,1.0,1.0,0.707791,0.831669,6.785
test,BraTS20_Training_050_slice_066,1,1,1,0,0,1.0,1.0,1.0,0.811247,0.838747,6.785
test,BraTS20_Training_050_slice_067,1,1,1,0,0,1.0,1.0,1.0,0.818933,0.8572,6.785
test,BraTS20_Training_050_slice_068,1,1,1,0,0,1.0,1.0,1.0,0.768951,0.841168,6.785
test,BraTS20_Training_050_slice_069,1,1,1,0,0,1.0,1.0,1.0,0.761969,0.854781,6.785
test,BraTS20_Training_050_slice_070,1,1,1,0,0,1.0,1.0,1.0,0.748132,0.878695,6.785
test,BraTS20_Training_050_slice_071,1,1,1,0,0,1.0,1.0,1.0,0.778358,0.886523,6.785
test,BraTS20_Training_050_slice_072,1,1,1,0,0,1.0,1.0,1.0,0.759079,0.897228,6.785
test,BraTS20_Training_050_slice_073,1,1,1,0,0,1.0,1.0,1.0,0.730204,0.902951,6.522
test,BraTS20_Training_050_slice_074,1,1,1,0,0,1.0,1.0,1.0,0.740831,0.907261,6.522
test,BraTS20_Training_050_slice_075,1,1,1,0,0,1.0,1.0,1.0,0.761138,0.884494,6.522
test,BraTS20_Training_050_slice_076,1,1,1,0,0,1.0,1.0,1.0,0.852179,0.843391,6.522
test,BraTS20_Training_050_slice_077,1,1,1,0,0,1.0,1.0,1.0,0.792637,0.843682,6.522
test,BraTS20_Training_050_slice_078,2,1,1,0,1,1.0,0.5,0.666667,0.75524,0.834738,6.522
test,BraTS20_Training_050_slice_079,1,1,1,0,0,1.0,1.0,1.0,0.737126,0.84113,6.522
test,BraTS20_Training_050_slice_080,1,1,1,0,0,1.0,1.0,1.0,0.72961,0.814904,6.522
test,BraTS20_Training_050_slice_081,1,1,1,0,0,1.0,1.0,1.0,0.755488,0.702758,6.64
test,BraTS20_Training_050_slice_082,1,1,1,0,0,1.0,1.0,1.0,0.699392,0.723904,6.64
test,BraTS20_Training_050_slice_083,1,1,1,0,0,1.0,1.0,1.0,0.842982,0.719014,6.64
test,BraTS20_Training_050_slice_084,1,1,1,0,0,1.0,1.0,1.0,0.749955,0.653541,6.64
test,BraTS20_Training_050_slice_085,1,1,1,0,0,1.0,1.0,1.0,0.716221,0.664747,6.64
test,BraTS20_Training_050_slice_086,1,1,1,0,0,1.0,1.0,1.0,0.841196,0.640828,6.64
test,BraTS20_Training_050_slice_087,1,1,1,0,0,1.0,1.0,1.0,0.782038,0.677186,6.64
test,BraTS20_Training_050_slice_088,1,1,1,0,0,1.0,1.0,1.0,0.677939,0.711048,6.64
test,BraTS20_Training_050_slice_089,2,1,1,0,1,1.0,0.5,0.666667,0.53127,0.790918,5.23
test,BraTS20_Training_050_slice_090,1,1,0,1,1,0.0,0.0,0.0,0.0,0.755626,5.23
test,BraTS20_Training_050_slice_091,2,1,1,0,1,1.0,0.5,0.666667,0.612117,0.696813,5.23
test,BraTS20_Training_050_slice_092,2,1,1,0,1,1.0,0.5,0.666667,0.744978,0.680325,5.23
test,BraTS20_Training_050_slice_093,3,1,1,0,2,1.0,0.333333,0.5,0.741333,0.676237,5.23
test,BraTS20_Training_050_slice_094,2,1,1,0,1,1.0,0.5,0.666667,0.78884,0.713824,5.23
test,BraTS20_Training_050_slice_095,2,1,1,0,1,1.0,0.5,0.666667,0.837227,0.773218,5.23
test,BraTS20_Training_050_slice_096,1,1,1,0,0,1.0,1.0,1.0,0.832171,0.800021,5.23
test,BraTS20_Training_050_slice_097,1,1,1,0,0,1.0,1.0,1.0,0.74956,0.819398,4.948
test,BraTS20_Training_050_slice_098,1,1,1,0,0,1.0,1.0,1.0,0.763098,0.802372,4.948
test,BraTS20_Training_050_slice_099,2,1,1,0,1,1.0,0.5,0.666667,0.686312,0.755942,4.948
test,BraTS20_Training_050_slice_100,2,1,1,0,1,1.0,0.5,0.666667,0.674505,0.739343,4.948
test,BraTS20_Training_050_slice_101,1,1,1,0,0,1.0,1.0,1.0,0.633212,0.709335,4.948
test,BraTS20_Training_050_slice_102,1,1,1,0,0,1.0,1.0,1.0,0.732275,0.465603,4.948
test,BraTS20_Training_050_slice_103,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,4.948
test,BraTS20_Training_050_slice_104,1,1,0,1,1,0.0,0.0,0.0,0.0,0.286207,4.948
test,BraTS20_Training_050_slice_105,1,1,0,1,1,0.0,0.0,0.0,0.0,0.253473,7.62
test,BraTS20_Training_050_slice_106,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.62
test,BraTS20_Training_050_slice_107,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.62
test,BraTS20_Training_050_slice_108,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.62
test,BraTS20_Training_050_slice_109,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.62
test,BraTS20_Training_050_slice_110,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.62
test,BraTS20_Training_050_slice_111,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.62
test,BraTS20_Training_050_slice_112,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.62
test,BraTS20_Training_050_slice_113,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.866
test,BraTS20_Training_050_slice_114,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.866
